,Date,Original_Tweet,Clean_Tweet,Sentiment
239,2020-05-04,"Coronavirus in Tamil Nadu: CM says Covid-19 is under control in state, except in Chennai https://t.co/qNtZB2CzIa",coronaviru tamil nadu cm say covid19 control state except chennai,0.2895498505819898
240,2020-05-04,HRW: COVID-19 lockdown violators in Philippines abused https://t.co/JkFCICrSzx,hrw covid19 lockdown violat philippin abus,0.19526449166601761
241,2020-05-04,RT @ManuJackson9: I'm a Microbiologist Student from Pwani University (Kilifi). Lately I have been working on some theoritical research on h…,microbiologist student pwani univers kilifi late work theorit research ,0.28099385426160894
242,2020-05-04,RT @UIFBenefits: The Department of Employment and @deptoflabour through its entity @UIFBenefits encourages Registered employers to apply to…,depart employ entiti encourag regist employ appli,0.7535394765034517
243,2020-05-04,"RT @JohnFugelsang: FOX just fired Diamond &amp; Silk for promoting disinformation about Covid-19.

Because Diamond and Silk are held to a highe…",fox fire diamond silk promot disinform covid19 diamond silk held high,0.2804052419351079
244,2020-05-04,RT @TIME: Dermatologists around the world are gathering data on what may be largely overlooked symptoms of COVID-19: skin conditions rangin…,dermatologist around world gather data may larg overlook symptom covid19 skin condit rangin,0.2821159714481688
245,2020-05-04,News from Variety: Europe’s Film Industry War Room Debates COVID-19 Impact in Nyon (Kind Of)… https://t.co/kGdHXmySG6,news varieti europ film industri war room debat covid19 impact nyon kind,0.2966591861470495
246,2020-05-04,RT @OliverMathenge: Asymptomatic patients now make up over 70 per cent of the positive Covid-19 cases in Kenya. https://t.co/1S9fedh5nf,asymptomat patient make per cent posit covid19 case kenya,0.2844321183228937
247,2020-05-04,RT @SiouxsieW: Lastest @TheSpinoffTV piece from me on what antibody studies from the USA are telling us about #COVID19 and what they mean f…,lastest piec antibodi studi usa tell mean ,0.7225707968293075
248,2020-05-04,Morning all and #GBChamberChat need help to adapt your workspace for post covid 19 we are here to help… https://t.co/JMEJ2tluph,morn need help adapt workspac post covid19 help,0.2175791701669051
249,2020-05-04,"RT @JoeBiden: There are nearly 330 million people in the United States — and according to the Trump White House, we've only conducted 5.4 m…",nearli million peopl unit state accord trump white hous conduct,0.6768143852707312
250,2020-05-04,RT @dabeard: Tennessee sees its biggest one-day jump in #coronavirus cases — and lets its restaurants open for dine-in customers https://t.…,tennesse see biggest one day jump case let restaur open dine custom,0.2713526416827304
251,2020-05-04,"RT @ChadBown: COVID-19 is stoking new pressure for protectionism, and the WTO needs to prepare for more countries to capitulate under the s…",covid19 stoke new pressur protection wto need prepar countri capitul,0.3320468646023124
252,2020-05-04,Covid-19 is much more lethal than the flu https://t.co/Dc2aipL8kY,covid19 much lethal flu,0.6847121516841668
253,2020-05-05,"RT @eileenshepherd: Redeployment and stress ""I don’t feel I can talk to other staff members, as I don’t want to feel like I am incapable of…",redeploy stress feel talk staff member want feel like incap,0.3098992241178961
254,2020-05-05,My Dad just text me after attending the funeral of his colleague who died after working on the wards fighting again… https://t.co/TF7rWWpHEO,dad text attend funer colleagu die work ward fight,0.2776310027324251
255,2020-05-05,RT @sapnamadan: A health worker bows before the burial of a Central Reserve Police Force (CRPF) officer who died from COVID-19 at a graveya…,health worker bow burial central reserv polic forc crpf offic die covid19 graveya,0.5909349040664436
256,2020-05-05,LEO Dublin City will be holding an Online Panel Discussion workshop to help Retailers during #COVID19 on May 5th at… https://t.co/R9IFuJ2MZ0,leo dublin citi hold onlin panel discuss workshop help retail may th,0.7235842800835858
257,2020-05-05,"RT @MPN_Magazine: How Covid-19 is impacting the medtech industry.

You can read the article in full here: https://t.co/n6FqivokB9

@Climedo…",covid19 impact medtech industri read articl full,0.23875147589290255
258,2020-05-05,RT @jdhankhar1: Final response to Kalyan Banerjee. Urged him-listen to ‘conscience’ and call of duty rather than be driven by external ‘scr…,final respons kalyan banerje urg listen conscienc call duti rather driven extern scr,0.33004281908563676
259,2020-05-05,"RT @kpoppnow: #JYPEntertainment Maintains Stock Prices With #TWICE's Activity in Japan Last Year Despite The Spread Of COVID-19
https://t.c…",maintain stock price activ japan last year despit spread covid19,0.24519541564502526
260,2020-05-05,RT @BDUTT: I take you inside a COVID-19 hospital in Indore's red zone to meet the heroic team of doctos &amp; the pregnant women &amp; new born bab…,take insid covid19 hospit indor red zone meet heroic team docto pregnant woman new born bab,0.17051829972258303
261,2020-05-05,Covid-19: Tanzania’s cases soar to 480 with six deaths https://t.co/9MLoJSOAQZ via @TheCitizenTZ,covid19 tanzania case soar six death via,0.7431814691289633
262,2020-05-05,"COVID (+) Without Symptoms

Coming Soon

https://t.co/b0wLcfg5Xy",covid19 without symptom come soon,0.7274840732350293
263,2020-05-05,"Laura Flanders: ""Linda Sarsour: We Can’t Afford to be Bystanders During Covid-19"" https://t.co/JoY91lVQrX",laura flander linda sarsour afford bystand covid19,0.7113815274578525
264,2020-05-05,RT @tribelaw: We have now crossed the dreaded Vietnam barrier. More Americans have been killed by Covid-19 in three months than in Vietnam…,cross dread vietnam barrier american kill covid19 three month vietnam,0.22815189444628123
265,2020-05-05,"RT @MSNBC: “Here we actually see the grave consequences of this disdain and this ignoring of intelligence warnings.” 

— Jeremy Bash, fmr.…",actual see grave consequ disdain ignor intellig warn jeremi bash fmr,0.26456124166044814
266,2020-05-05,Dstv: DSTV should give S​.​A. subscribers a payment break or decrease prices during Covid-19 - Sign the Petition!… https://t.co/BMOmTZbILx,dstv dstv give subscrib payment break decreas price covid19 sign petit,0.1915582142011476
267,2020-05-05,"“The illusion of heroism”

‘It’s a sinking ship’: COVID-19 deaths triple at state-run vets nursing home in Chester… https://t.co/9o9SP3ZJUL",illus heroism sink ship covid19 death tripl state run vet nurs home chester,0.2552346803127459
268,2020-05-05,RT @portsmouthtoday: ⛔ We will be closing the seafront roads to vehicles from 6am on 1 May until further notice so… https://t.co/TyV7sDj7O5,close seafront road vehicl may notic,0.7751473868827888
269,2020-05-05,"RT @TwitterIR: Avg monetizable DAU (mDAU) grew 24% y/y from typical seasonal strength, ongoing product improvements, and global conversatio…",avg monetiz dau mdau grew typic season strength ongo product improv global conversatio,0.2868550638076508
270,2020-05-05,"RT @bopinion: How much more calamity can East Africa take?

Already struggling the coronavirus pandemic and a Biblical scourge of locusts,…",much calam east africa take alreadi struggl coronaviru pandem biblic scourg locust,0.2327689972565792
271,2020-05-05,RT @AngrierWHStaff: We should always remember that Trump was happy to use his powers to force meat processing plants to stay open despite m…,alway rememb trump happi use power forc meat process plant stay open despit,0.7438616627145251
272,2020-05-05,This Woman Is Behind Vaccine That May End COVID-19 Pandemic And Save The World https://t.co/8HfW0ar9qL via @indiatimes,woman behind vaccin may end covid19 pandem save world via,0.27521731662937426
273,2020-05-06,Dstv: DSTV should give S​.​A. subscribers a payment break or decrease prices during Covid-19 - Sign the Petition!… https://t.co/aTfzlpl7vi,dstv dstv give subscrib payment break decreas price covid19 sign petit,0.7380903537068221
274,2020-05-06,"RT @jkishore: The outcome of the actions of the ruling class to the pandemic. ""Investors are betting, in part, that the Covid-19 crisis acc…",outcom action rule class pandem investor bet part covid19 crisi acc,0.751293951032089
275,2020-05-06,RT @Reuters: The city of New York delivered a freezer truck to a funeral home after it was found to be storing bodies in unrefrigerated U-H…,citi new york deliv freezer truck funer home found store bodi unrefriger ,0.7416167287555335
276,2020-05-06,"Amid conditions of self-restraint due to #Covid_19, the Technical Committee, both #Greek #Cypriots and Turkish Cypr… https://t.co/hTGiqHUtuJ",amid condit self restraint due technic committe turkish cypr,0.23373329979788127
277,2020-05-06,"@Snyberwiz hmmmm, yes i do recall that now .... but many of the deaths are due to inadequate  medical supplies not Covid 19 ..",hmmmm ye recal mani death due inadequ medic suppli covid19,0.2588963847228351
278,2020-05-06,"RT @OIC_OCI: #OICCountriesCombatCOVID19 Pregnant and worried about #Coronavirus? Stay safe with these tips.
#COVID19 #COVIDー19 #COVID__19 #…",pregnant worri stay safe tip,0.28800843602383386
279,2020-05-06,"Children contract the coronavirus less often and with less severity than the general population, and they don't pas… https://t.co/FF2ySzqkN6",child contract coronaviru le often le sever gener popul pa,0.28634569031056833
280,2020-05-06,"RT @AdvoBarryRoux: Remdesivir drug that was made for Ebola blocks Coronavirus after 15 days of taking it. Patients, who are given this drug…",remdesivir drug made ebola block coronaviru day take patient given drug,0.22467144997350846
281,2020-05-06,Trent Partridge #globalcoin #facebook #crypto currency https://t.co/FavyayrfO4,trent partridg currenc,0.711038413206896
282,2020-05-06,"RT @iamdevloper: The World Health Organization is advising people to follow five simple steps to help prevent the spread of COVID-19:

🧼 1.…",world health organ advis peopl follow five simpl step help prevent spread covid19,0.2533230020188421
283,2020-05-06,RT @castrofy26: All KPL and NSL players today received 5000/- directly sent to their M-pesa accounts towards alleviating the effects of COV…,kpl nsl player today receiv directli sent pesa account toward allevi effect cov,0.7633091460744315
284,2020-05-06,RT @AijazMahesar2: Sindh Gov permits clinical trial for COVID-19 patients treatment with plasma https://t.co/2qCf9vO7pU,sindh gov permit clinic trial covid19 patient treatment plasma,0.3031457306827431
285,2020-05-06,City Report 2020! Understanding the COVID-19 😷 Pandemic Based on a Global Analysis of Hotel Reviews - Customer Alli… https://t.co/kcUSexU2cw,citi report understand covid19 pandem base global analysi hotel review custom alli,0.6369854249392568
286,2020-05-06,RT @UK_Music: UK Music has compiled advice from Government and funding bodies on support for music businesses affected by the impact of the…,uk music compil advic govern fund bodi support music busi affect impact,0.2272489206710937
287,2020-05-06,RT @IminHisbook: Barry took a recession that was controllable &amp; made it a train wreck. He borrowed a lot of💰from the Chicoms for shovel rea…,barri took recess control made train wreck borrow lot offrom chicom shovel rea,0.23831039907522913
288,2020-05-06,Ceteris has supported local company &amp; major tenant Alva's @OmegaDiagnostic to expand &amp; assist in the fight against… https://t.co/IvJxV1yB2z,ceteri support local compani major tenant alva eand assist fight,0.8017300716084027
289,2020-05-06,RT @DrZweliMkhize: Wondering why government has continued the ban on the sale of cigarettes? Find out more about the risks of smoking and C…,wonder govern continu ban sale cigarett find risk smoke ,0.7728938524212743
290,2020-05-06,"RT @TheDemCoalition: ""My grandfather died today. He voted for you. He believed you when you said this virus was no worse than the flu. He b…",grandfath die today vote believ said viru wors flu ,0.2436132531398079
291,2020-05-06,.@PalmerReport .@Thom_Hartmann Trump wants to sue China for #covid19 Should Canada then sue USA ???? https://t.co/uehzY1Q62J,trump want sue china canada sue usa,0.7185986630002985
292,2020-05-06,"RT @florian_krammer: How will this all end? A few opinions from scientists in SA: https://t.co/gErFgg0Ogn
@sarahcobey @bencowling88 @Aubree…",end opinion scientist sa,0.26069784178323546
293,2020-05-06,RT @jkishore: Illinois coronavirus: Cicero scrap metal workers walk off job after coworker dies from #COVID19 https://t.co/DtFKLg6JKY,illinoi coronaviru cicero scrap metal worker walk job cowork dy,0.2344700620849087
294,2020-05-07,"RT @toyin_abraham1: The real heroes of Covid-19 are the health workers, even giveaways can't compensate for all they've done for humanity.…",real hero covid19 health worker even giveaway compens done human,0.20547081692449892
295,2020-05-07,RT @Greenpeace: “Most people think that the #Covid-19 pandemic means that nature is finally having a chance to heal. But this is not what w…,peopl think pandem mean natur final chanc heal ,0.7066381816983099
296,2020-05-07,"RT @BBhuttoZardari: Covid-19 causes sudden strokes in young adults, doctors say - ⁦@CNN⁩  https://t.co/ASxTwWDelZ",covid19 caus sudden stroke young adult doctor say,0.7415068461176213
297,2020-05-07,"RT @WilliamsRuto: On this Labour Day, we salute and offer our unfettered support to the dedicated healthcare, policemen and other frontline…",labour day salut offer unfett support dedic healthcar policeman frontlin,0.7483096352484109
298,2020-05-07,No One-Size-Fits-All Plan: The dilemma for States to reopen without triggering a new COVID-19 surge https://t.co/dG6xO0vQiN,one size fit plan dilemma state reopen without trigger new covid19 surg,0.26909288763722145
299,2020-05-07,How Reliable Are COVID-19 Tests? Depends Which One You Mean https://t.co/Mz4UJEOmCN https://t.co/UL9nrklANR,reliabl covid19 test depend one mean,0.7772629480883856
300,2020-05-07,"RT @FirstUp1050: Today's show:

NHL plans for ""phase 2"" of returning to hockey
CFL request for assistance from Canadian Government
Georges…",today show nhl plan phase return hockey cfl request assist canadian govern georg,0.25776703248877314
301,2020-05-07,"RT @PainiteGold: Reduce the spread of Covid-19 at the workplace with our Sanitizing Tunnel.
-SABS Approved Sanitizer 
-We install and maint…",reduc spread covid19 workplac sanit tunnel sab approv sanit instal maint,0.7568023414304113
302,2020-05-07,RT @HottieSource: Megan has teamed up with Congresswoman Sheila Jackson Lee and The UMMC to provide FREE COVID-19 testing for Houston resid…,megan team congresswoman sheila jackson lee ummc provid free covid19 test houston resid,0.20882702635561776
303,2020-05-07,"RT @ProfCymOhAFC: The Covid-19 cure from Madagascar is doing wonders,out of 128 cases, 92 have already recovered from COVID-19 . The only p…",covid19 cure madagascar wonder case alreadi recov covid19 ,0.746726638417909
304,2020-05-07,RT @ThisIsMboya: Sharing especially during this time of COVID-19 pandemic is caring. #BidiiYetu https://t.co/9tg7cmAMlq,share especi time covid19 pandem care,0.6914885976147112
305,2020-05-07,RT @DCUScienceComm: Call for papers on Covid-19 and #scicomm - Special Issue of JCOM-Journal of Science Communication  #COVID19 #Covid_19 h…,call paper covid19 special issu jcom journal scienc commun ,0.7280109629226209
306,2020-05-07,"RT @LiveSahan: 3 more Covid-19 patients recover and discharged from hospital today raising total to 157

තවත් කොරෝනා ආසාදිත 3 ක් සුවය ලබා…",covid19 patient recov discharg hospit today rais total,0.6763654405842765
307,2020-05-07,"RT @GEJFoundation: Workers are on the driver's seat in our journey to development. They
have displayed daring courage and dedication in the…",worker driver seat journey develop display dare courag dedic,0.7307890238962212
308,2020-05-07,RT @heyandrews21: If COVID-19 leads to student loan forgiveness I will social distance till 2022 without a complaint,covid19 lead student loan forgiv social distanc till without complaint,0.2836631100280613
309,2020-05-07,"RT @emmabirdgreen1: #LauraKuenssberg Laura, my aunt died yesterday from Covid 19; my wife is a nurse in ICU; my autistic daughter is being…",laura aunt die yesterday covid19 wife nurs icu autist daughter,0.7041435898448152
310,2020-05-07,RT @jsolomonReports: Pelosi: 'I myself cannot understand' why illegal immigrants can't receive COVID-19 stimulus payments https://t.co/bSYt…,pelosi understand illeg immigr receiv covid19 stimulu payment,0.7613156392483498
311,2020-05-07,RT @NSHCS: The Health and Care Professions Council @The_HCPC  has established a temporary register to receive final year students in a rang…,health care profess council establish temporari regist receiv final year student rang,0.2990948196723867
312,2020-05-08,"RT @CatPurry9: Dear @PeterDutton_MP
Never mind Captain Cook. He's long gone, unlike the #Covid_19 cases from the #RubyPrincess.
Enough dist…",dear never mind captain cook long gone unlik case enough dist,0.23077223650289388
313,2020-05-08,NEW BLOG - 'The impact of COVID-19 on town and city centres' Lead analyst @RonaldNyakairu uses LDC data to understa… https://t.co/jfYcHI5BQ0,new blog impact covid19 town citi centr lead analyst us ldc data understa,0.7046864770793981
314,2020-05-08,RT @docandrewmurray: Health is the absolute priority. It's not time for elite sport to return yet. But its perhaps time to consider using t…,health absolut prioriti time elit sport return yet perhap time consid use,0.23274747994765874
315,2020-05-08,RT @Jeanett78434655: @SkyNewsAust Did you run the same headline when the Commonwealth CMO made false accusations about medical staff in Tas…,run headlin commonwealth cmo made fals accus medic staff ta,0.22659353210146857
316,2020-05-08,RT @SeekingN0rth: @sowmyaciyer @_arjunmohan_ @arvindrp @bhavanamittal @mohitgoel75 @SeekingNorth @sapna24desai @GhoshShanai @shibudotcom @a…,,0.2035154733086111
317,2020-05-08,Read on to find out which schemes are automatically offered to your business and which ones are available to you sh… https://t.co/m5Excv6pnW,read find scheme automat offer busi one avail sh,0.2366833432423897
318,2020-05-08,RT @adequatehousing: COVID-19 has revealed something astonishing and ugly-that it takes a global pandemic that could wipe out humanity to g…,covid19 reveal someth astonish ugli take global pandem could wipe human ,0.6372696840389087
319,2020-05-08,"RT @R2KRN_PH: Tʀᴀɴsᴘᴀʀᴇɴᴄʏ Qᴜᴏᴛᴇ ᴏꜰ ᴛʜᴇ ᴅᴀʏ (1 May 2020):

“We need TRANSPARENCY because we want all Filipinos to conquer our nation’s batt…", may need transpar want filipino conquer nation batt,0.7421001285504881
320,2020-05-08,"RT @ChrisGiles_: Based on the today's UK figures showing 260 people have died in hospitals with Covid-19, a cautious estimate of the number…",base today uk figur show peopl die hospit covid19 cautiou estim number,0.2785961763206972
321,2020-05-08,RT @ARanganathan72: While the same government demands that Hindu temples contribute ten crore to the Chief Minister's Coronavirus Relief Fu…,govern demand hindu templ contribut ten crore chief minist coronaviru relief fu,0.7391624725590125
322,2020-05-08,RT @spikedonline: “There’s so much naivety about herd immunity. The fact is that every country will need to achieve herd immunity against C…,much naiveti herd immun fact everi countri need achiev herd immun ,0.30175545901720774
323,2020-05-08,"RT @declassifiedUK: Should UK ministers be held legally or even criminally liable for failing to prevent deaths under covid-19, especially…",uk minist held legal even crimin liabl fail prevent death covid19 especi,0.29478276817600635
324,2020-05-08,"RT @investindia: #BlogAlert

#HimachalPradesh Govt. - working tirelessly to minimise the impact of COVID-19 on the state!
Read NOW: https:/…",govt work tirelessli minimis impact covid19 state read http,0.18641926780389878
325,2020-05-08,"RT @WFPS_Leone: To safeguard the needs during the 3-day #COVID-19 lockdown, #WFP Sierra Leone is providing food assistance to 3,800 vulnera…",safeguard need day lockdown sierra leon provid food assist vulnera,0.17067316962693524
326,2020-05-08,RT @BD_Africa: BIKO INTERVIEW: My Covid-19 Blessings https://t.co/naZBJYQOjL https://t.co/pV3414rUzH,biko interview covid19 bless,0.6558753672278262
327,2020-05-08,"RT @CoreysDigs: As difficult as it is, read this entire thread. Convicted child predators of the worst kind have been released from prison…",difficult read entir thread convict child predat worst kind releas prison,0.2892091842266175
328,2020-05-08,@jhaasudha @ncert @HRDMinistry @DrRPNishank @OfficeOfSDhotre @hk_senapaty @niostwit @KVS_HQ @cbseindia29 It takes m… https://t.co/YoSguDrwWt,take,0.7604535030157142
329,2020-05-08,"RT @ekondedaniel4: @naharicardo is reporting @CAF_Online and #Cameroon are working on having the 2020 CHAN in September.

It will depend on…",report work chan septemb depend,0.23589717217343736
330,2020-05-09,RT @NursingNotesUK: It is with great sadness we announce that  healthcare support worker Afua Fofie has sadly died from COVID-19. Colleague…,great sad announc healthcar support worker afua fofi sadli die covid19 colleagu,0.25178839461664887
331,2020-05-09,"RT @AntsDoesIt: So people on unemployment are getting the max pay of $450 per week, another whopping $600 because of COVID-19 for a total o…",peopl unemploy get max pay per week anoth whop covid19 total,0.7039677796696436
332,2020-05-09,RT @DrOlufunmilayo: Six Togolese nationals and a doctor who recently returned from Kano have tested positive for COVID-19 in Oyo state.,six togoles nation doctor recent return kano test posit covid19 oyo state,0.6787699794694034
333,2020-05-09,"Leaked Western intel dossier reveals how China deceived the world about coronavirus

https://t.co/hp8JsOFcAj",leak western intel dossier reveal china deceiv world coronaviru,0.256623621769871
334,2020-05-09,"RT @kigogo2014: Sadly this is happening in Tanzania and these are member of parliament doing this as a way to cure covid-19

Sisi ni taifa…",sadli happen tanzania member parliament way cure covid19 sisi ni taifa,0.2185936824866255
335,2020-05-09,"RT @amizere: @Wonder41278261 @CarolineA_M ""If I am infected, my community is infected; to keep my community safe, I must stay safe; If I ge…",infect commun infect keep commun safe must stay safe ge,0.728443492563336
336,2020-05-09,"RT @AmitShah: Who else can understand the importance of keeping our motherland safe than our Armed forces.

Kudos to the CDS and our Armed…",els understand import keep motherland safe arm forc kudo cd arm,0.7009085316024942
337,2020-05-09,RT @SyriaRebuilt: Syrian students from around the world send a common plea to the international community: lift the sanctions on Syria in t…,syrian student around world send common plea intern commun lift sanction syria,0.2996559351033431
338,2020-05-09,RT @JoshBBornstein: Ruby Dutton stuffs up again. Thankfully this one didn’t result in hundreds of Covid 19 infections. https://t.co/PtxSm7u…,rubi dutton stuff thank one result hundr covid19 infect,0.7015004866180059
339,2020-05-09,"RT @MpologomaM: Tanzania has now hit 632 cases of COVID-19 infections, after another 152 people were confirmed today. They now surpass all…",tanzania hit case covid19 infect anoth peopl confirm today surpass,0.2807168297614873
340,2020-05-09,"RT @HypeSir7: Lessons from Covid-19.

1. Life is short.
2. Jobs are temporary.
3. Health is vital.
4. Always invest in eternity.
5. Jesus i…",lesson covid19 life short job temporari health vital alway invest etern jesu,0.2908767756971792
341,2020-05-09,"Borrowing the words of the very talented @morganhnichols these are more important now than ever!
.
.
.… https://t.co/AtRRW026nz",borrow word talent import ever,0.29149908687092724
342,2020-05-09,"Very interesting &amp; Important read from New England Journal of Medicine
@anandmahindra
@TVMohandasPai @ParveenKaswan… https://t.co/b65pIqudb0",interest import read new england journal medicin,0.7165845193679364
343,2020-05-09,"RT @DrZweliMkhize: As at today the confirmed number of #COVID__19 Cases are 5951 and the total number of deaths have risen by 13, to 116 de…",today confirm number case total number death risen de,0.7754737679144694
344,2020-05-09,RT @suhailakbar: Why discrimination with parents. We are also victim of CoVID-19 Epedmic. Not getting salary @PMOIndia @CMOfficeUP @myogiad…,discrimin parent also victim covid19 epedm get salari,0.24115763606025648
345,2020-05-09,"RT @solomonking: Entrepreneur Diaries:

Quick Reflections on COVID-19 impact on @FundiBots.

In March alone:
1. 4 fundraising trips cancell…",entrepreneur diari quick reflect covid19 impact march alon fundrais trip cancel,0.7225009766325197
346,2020-05-10,RT @janninereid1: 👇👇👇👇👇Pro-lifers arrested for giving moms roses at abortion center during COVID-19 | News | LifeSite https://t.co/o14Hp2l4…,pro lifer arrest give mom rose abort center covid19 news lifesit,0.26657434186303886
347,2020-05-10,"@cryptodoxanews @stealthsend How has the recent COVID-19 has affected your project? How will you survive, let's say… https://t.co/k7XIiVfjUX",recent covid19 affect project surviv let say,0.7207718365983128
348,2020-05-10,"RT @MarkMcGowanMP: This is our WA COVID-19 update for Friday 1 May 2020.

For official information on COVID-19 in WA, visit https://t.co/rf…",wa covid19 updat friday may offici inform covid19 wa visit,0.1554325865995283
349,2020-05-10,"RT @Arya_Star12: Doctors, police, media people, vegetable seller and many other frontline #CoronaWarriors are getting checked for #COVID__1…",doctor polic medium peopl veget seller mani frontlin get check,0.7497021785639129
350,2020-05-10,"RT @christianllamar: Are you surprised the CDC cut the total number of COVID-19 deaths almost in half for the United States? 
Not me. I don…",surpris cdc cut total number covid19 death almost half unit state,0.19836481793945884
351,2020-05-10,"RT @richardhorton1: Dear Professor Stephen Powis—The appalling number of UK deaths from COVID-19 are not “unfortunate”, as you just said. T…",dear professor stephen powi appal number uk death covid19 unfortun said,0.7371550296904584
352,2020-05-10,RT @JRobertSmith1: China's rise is as overrated as COVID-19 is overestimated. China has significant internal challenges. Those can and shou…,china rise overr covid19 overestim china signific intern challeng shou,0.139830033514094
353,2020-05-10,"RT @MSHospice: Do you support someone living with dementia?

Are you a family carer and need advice? 

Our website provides guidance on #de…",support someon live dementia famili carer need advic websit provid guidanc,0.7213326973704497
354,2020-05-10,"RT @afroshaped: NYPD Officers continue to terrorize us amid the Covid-19 Epidemic, WE WANT JUSTICE. Asking leaders to stand up for us
Avenu…",nypd offic continu terror amid covid19 epidem want justic ask leader stand avenu,0.7508922565081432
355,2020-05-10,RT @tricia713: @LadyMercia @atrollop66 I should think so too Boris is lucky to have survived COVID-19 having done  so it may have put many…,think bori lucki surviv covid19 done may put mani,0.7135111417978934
356,2020-05-10,RT @syedazainab2213: In The Era of covid-19 people around the world became soft hearted and polite..But sadly The only India on the other h…,era covid19 peopl around world becam soft heart polit sadli india ,0.2123559701200648
357,2020-05-10,"RT @CNBCnow: BREAKING: Warren Buffett says he was ""wrong"" on investments in the airline industry. Buffett added that airlines have ""too man…",break warren buffett say wrong invest airlin industri buffett ad airlin man,0.12171722055525094
358,2020-05-10,"RT @cliodiaspora: ‘In open letter to Johnson, [migrant charities etc] warn that 1000s of people with insecure immigration status are in “di…",open letter johnson migrant chariti etc warn peopl insecur immigr statu di,0.22292468854495268
359,2020-05-10,"RT @ShamimMalekmian: Chains have now been removed from gates of a Direct Provision Centre in Cahersiveen, Co Kerry, where there has been a…",chain remov gate direct provis centr cahersiveen co kerri,0.7239207738049461
360,2020-05-10,"RT @SuppressThis: Gathering in large, unmasked groups on the National Mall to watch military jets ""honor"" healthcare workers risking their…",gather larg unmask group nation mall watch militari jet honor healthcar worker risk,0.3040147239494073
361,2020-05-10,"RT @40_head: CDC cuts COVID-19 death totals in half after reviewing death reports. And, they've now added influenza and pneumonia to the CO…",cdc cut covid19 death total half review death report ad influenza pneumonia co,0.7441351995258791
362,2020-05-10,"RT @AmitShah: On #WorldPressFreedomDay, I salute all those media personnel who are working tirelessly to uphold the values of fair journali…",salut medium personnel work tirelessli uphold valu fair journali,0.26612287864125
363,2020-05-10,"RT @dlacalle_IA: Travelers face quarantine as France extends lockdown.

Tourism in France represents 9.7% of GDP and supports 2.9 million j…",travel face quarantin franc extend lockdown tourism franc repres gdp support million ,0.7283740387129037
364,2020-05-10,"RT @narendramodi: Saluting those who are at the forefront, bravely fighting COVID-19. 

Great gesture by our armed forces. https://t.co/C5q…",salut forefront brave fight covid19 great gestur arm forc,0.7345794148608338
365,2020-05-10,"Now, in lockdown:

1. Karnataka: 11 arrested in Kolar for offering Namaz in Mosque

2. UP: Police booked 19 people… https://t.co/e3RucS0EuI",lockdown karnataka arrest kolar offer namaz mosqu polic book peopl,0.21345341520652308
366,2020-05-10,"RT @EdsonCGuido: Breaking: COVID-19 cases in PH surpass 9000; new cases are highest in a month

295 new cases
- HIGHEST reported since Apri…",break covid19 case ph surpass new case highest month new case highest report sinc apri,0.23228315000333483
367,2020-05-10,RT @narendramodi: My best wishes to Russian PM Mishustin for early recovery and good health. We stand with our close friend Russia in effor…,best wish russian pm mishustin earli recoveri good health stand close friend russia effor,0.0721085113996707
368,2020-05-10,"RT @obi_Nwosu: You want Igbos to focus on the SE but here are the COVID-19 cases in 🇳🇬 by zone
SW-1217
NW-502
NC-298
NE-249
SS-104
SE-18
US…",want igbo focu se covid19 case zone sw nw nc ne se ,0.7780100075856904
369,2020-05-11,RT @holyroodmandy: How can the chief nursing officer say that measures in place to protect residents in Scottish care homes from COVID-19 w…,chief nurs offic say measur place protect resid scottish care home covid19 ,0.7093503896329605
370,2020-05-11,"RT @nagarkoti: Chandigarh administration has not withdrawn any relaxations, which were announced yesterday. The UT is planning to allow all…",chandigarh administr withdrawn relax announc yesterday ut plan allow,0.7191672146476239
371,2020-05-11,RT @KamVTV: Why is the left OK with a COVID-19 ID card but they fight so hard against voter ID to secure our election...,left ok covid19 id card fight hard voter id secur elect,0.726618626056349
372,2020-05-11,"RT @__Im_Fine____: This is serious! 
The cases of Covid 19 are increasing day by day. And In this situation we can't risk our lives to go o…",seriou case covid19 increas day day situat risk life go,0.7419951778044223
373,2020-05-11,RT @maroontito: The @SaveSanRoque Alliance Public Relations Committee is producing a series of community radio PSAs on COVID-19. We’re look…,allianc public relat committe produc seri commun radio psa covid19 look,0.2998352686785197
374,2020-05-11,RT @shobanes: Equity bank donated 1.1 Billion to the Covid-19 fund with a personal donation of about 300 million from James Mwangi and his…,equiti bank donat billion covid19 fund person donat million jame mwangi,0.724141395939177
375,2020-05-11,RT @aidilarazak: An individual who works at MyTown KL Mall tested positive for COVID-19 on April 30. Village Grocer in a statement yesterda…,individu work mytown kl mall test posit covid19 april villag grocer statement yesterda,0.2555857308026959
376,2020-05-11,RT @ndtv: India gets 7 tons of medical supply from UAE to fight #COVID19 https://t.co/bm4AOIx7Si https://t.co/41GooFuVYB,india get ton medic suppli uae fight,0.21712715658899973
377,2020-05-11,"RT @GracieSamuels: 5) This did it fr me, over 28,000 recorded deaths and the pain and suffering of those poor souls and their relatives and…",fr record death pain suffer poor soul rel,0.7601751181214654
378,2020-05-11,"RT @AskAnshul: 1. The Hindu: Railways charge extra ₹50 per passenger (migrant workers) in special trains

Fact: Fares paid by state govts,…",hindu railway charg extra per passeng migrant worker special train fact fare paid state govt,0.6601629376257305
